title,source,q1,q2,sep
Homo Sapiens Sapiens: Are genetic studies to be trusted?,History_4802,Is there consensus among historians and palaeontologists about these findings?,"If not, what are the (historians and palaeontologists)'s arguments to confute these findings?",0
Wales and Ireland in medieval times,History_4803,What was the way these kingdoms worked?,Did they have a common social structure and laws?,0
Wales and Ireland in medieval times,History_4803,Did they have a common social structure and laws?,Were they classic fiefdoms with the king appointing the power to the Nobles and they in turn to other minor ones?,0
What is the largest hoard of coins ever found?,History_4804,"As Brescello doesn't seem to be the answer, what is the largest ever coin hoard or deposit found?",Is there anything that surpasses any of these finds either in weight of coins or the number of coins found?,0
How were interracial relationships between African-Americans and Latinos treated in Southern states before the Loving decision?,History_4805,How were these laws applied to the local Latino populations?,Were these anti-miscegenation laws applied if a white Cuban wanted to marry an African-American?,0
How were interracial relationships between African-Americans and Latinos treated in Southern states before the Loving decision?,History_4805,Were these anti-miscegenation laws applied if a white Cuban wanted to marry an African-American?,How were brown Latinos treated?,0
How were interracial relationships between African-Americans and Latinos treated in Southern states before the Loving decision?,History_4805,How were brown Latinos treated?,Were Latinos in Texas and Florida in the same situation?,251
Technological transfer/worker migration e.g. in ancient Egypt,History_4806,"When someone invented a particularly effective method of farming, or other technology that was needed by basically all humans (at least in that geographical area) and of non-military nature, how long would it take to and how would it reach neighboring countries?","On the other hand, were there tries to keep inventions that you don't want to share with your neighbors, such as military stuff, secret from them?",0
Technological transfer/worker migration e.g. in ancient Egypt,History_4806,"On the other hand, were there tries to keep inventions that you don't want to share with your neighbors, such as military stuff, secret from them?",scribes) Not sure: How easy or common was it to migrate to a different country?,710
Technological transfer/worker migration e.g. in ancient Egypt,History_4806,scribes) Not sure: How easy or common was it to migrate to a different country?,Say I'm born in Egypt but I don't like it there (or the neighboring country is richer) - can I just move to a different place?,0
Technological transfer/worker migration e.g. in ancient Egypt,History_4806,Say I'm born in Egypt but I don't like it there (or the neighboring country is richer) - can I just move to a different place?,Are there border controls?,0
Technological transfer/worker migration e.g. in ancient Egypt,History_4806,Are there border controls?,"Can I go there, note all their technologies and move back and share them there?",0
From 1936-45 what was the prescribed punishment in Nazi Germany for failing to join or participate in the Hitler Youth?,History_4807,"But if a youth chose not to enlist or participate, were they imprisoned, or were the parents imprisoned?",Or was there a fine?,0
From 1936-45 what was the prescribed punishment in Nazi Germany for failing to join or participate in the Hitler Youth?,History_4807,Or was there a fine?,Or both?,0
From 1936-45 what was the prescribed punishment in Nazi Germany for failing to join or participate in the Hitler Youth?,History_4807,Or both?,"But to what end were they ""investigated""?",164
From 1936-45 what was the prescribed punishment in Nazi Germany for failing to join or participate in the Hitler Youth?,History_4807,"But to what end were they ""investigated""?",What did the law prescribe as punishment?,0
From 1936-45 what was the prescribed punishment in Nazi Germany for failing to join or participate in the Hitler Youth?,History_4807,What did the law prescribe as punishment?,"Was the punishment subjective based on the investigator, or were jail terms or fines prescribed in the law?",0
