title,source,q1,q2,sep
UK Tier 4 Student Visa - Need some guidance,Expat_1236,How many days of wait is usually to get the appointment either at the regular support center and the Premium support center?,"Is there an option to apply for the Visa without having to send the original passport so that while we are in travel, the Visa process can continue?",0
UK Tier 4 Student Visa - Need some guidance,Expat_1236,"Is there an option to apply for the Visa without having to send the original passport so that while we are in travel, the Visa process can continue?","Again, the question is if that will be enough time from start to finish?",114
UK Tier 4 Student Visa - Need some guidance,Expat_1236,"Again, the question is if that will be enough time from start to finish?",Anyone used this service?,140
"TN holder applied for H1B, went on a vacation to Mexico for a week, came back and received H1B receipt",Expat_1237,Am I right?,"If so, can I freely travel to my home country (Canada) this summer?",0
USA F-4 family visa and immigration,Expat_1238,How much more time will it take for our visas?,What will happen when the file is opened if my son is 26 or more?,50
USA F-4 family visa and immigration,Expat_1238,What will happen when the file is opened if my son is 26 or more?,Will he be eligible or not?,0
USA F-4 family visa and immigration,Expat_1238,Will he be eligible or not?,How much time is left?,0
Education and work experience sync for Germany job seeker visa,Expat_1239,Do they accept Electronics and Communication engineering degree okay for an IT job?,Has someone's visa got accepted with this criteria?,126
<EXPAT> Car Loan in Malaysia,Expat_1240,What are our options about the car ownership?,"Can we ""purposely"" default the loan?",0
<EXPAT> Car Loan in Malaysia,Expat_1240,"Can we ""purposely"" default the loan?",Can a 2nd hand car dealership pay off the balance to the bank?,91
<EXPAT> Car Loan in Malaysia,Expat_1240,Can a 2nd hand car dealership pay off the balance to the bank?,we won't get a single penny for the car and it'll be owned by them to resell Are there any other options?,4
French + Swiss residence permits for a non-EU citizen,Expat_1241,"Is there any danger to prolongate my swiss L-permit, if I plan to return to France and to re-apply for the student permit?",May it be considered by French authorities as the interruption of résidence habituelle?,0
Avoiding double taxation during transfer of funds from India to US,Expat_1242,"If my parents send me money, what is the procedure to do so without the (already tax-paid in India) funds coming under double taxation?",Would I have to declare such 'income' and if so what is the process to indicate it is a gift and avail of any taxation treaties between US &amp; India?,0
Avoiding double taxation during transfer of funds from India to US,Expat_1242,Would I have to declare such 'income' and if so what is the process to indicate it is a gift and avail of any taxation treaties between US &amp; India?,"I am currently on a U.S. Green Card, if I switch to US citizenship in future how would this affect the situation?",0
How should a couple apply for Express Entry when both qualify?,Expat_1243,Should both of us appear for IELTS and apply for ECA (degree validation) separately?,"Do we need to apply for Express Entry separately or should we apply together, as a couple?",120
Can former expats in the NL keep their Dutch bank account if they move abroad and how do they pay taxes on interest?,Expat_1244,Can I do that if I'm not a Dutch national?,"Also, how can I pay tax for the interest rates I get from my savings?",0
When UKBA say exchange rate for savings of £62500 has to match the amount in £ on the date of the application...what does it mean?,Expat_1245,"When UKBA say exchange rate for savings of £62500 has to match the amount in £ if the savings are in foreign currency, on the date of the application...what does it mean?",Is it the date I submit my spouse visa application online or when I hand in my file and do biometrics?,0
Working remote while waiting for a visa?,Expat_1246,"Would I be able to work remotely for them while physically outside of Europe, or is this against the rules?",Would I be able to do something similar to that in for DE?,150
Working remote while waiting for a visa?,Expat_1246,Would I be able to do something similar to that in for DE?,"Perhaps I may need to register for business taxes there also, but I suspect it may be possible?",0
Applying for the Dutch nationality (through naturalisation) outside of the Netherlands - which civic integration exams?,Expat_1247,What are my options?,Has anyone ever applied for the Dutch nationality through this route before?,105
